gem_parent,gem_norm,gvkey,conm,fic,isin,match_type,coal_mw,gas_mw,solar_mw,wind_mw,fossil_mw,total_mw,alpha
Guizhou Yuanpeng New Energy Development Co Ltd,guizhou yuanpeng new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,36.0,0.0,0.0,36.0,0.0000
Global Wind Power,global wind power,026676,AZURE POWER GLOBAL LIMITED,MUS,,jaccard_0.50,0.0,0.0,0.0,36.0,0.0,36.0,0.0000
China Power (New Energy) Co Ltd,china power new energy,260185,SICHUAN NEW ENERGY POWER CO,CHN,CNE0000014Z0,gem_subset,0.0,0.0,35.7,0.0,0.0,35.7,0.0000
China Power (New Energy) Co Ltd,china power new energy,252355,CHINA POWER NEW ENERGY DEV,BMU,HK0000350550,gem_subset,0.0,0.0,35.7,0.0,0.0,35.7,0.0000
Energy Development CO LTD (EDCL),energy development edcl,286048,ENERGY DEV CO LTD,IND,INE306C01019,jaccard_0.50,0.0,0.0,35.0,0.0,0.0,35.0,0.0000
Energy Development CO LTD (EDCL),energy development edcl,326073,GULF ENERGY DEVELO,THA,THC903010005,jaccard_0.50,0.0,0.0,35.0,0.0,0.0,35.0,0.0000
Energy Development CO LTD (EDCL),energy development edcl,272031,GEPIC ENERGY DEV CO LTD,CHN,CNE000000T42,jaccard_0.50,0.0,0.0,35.0,0.0,0.0,35.0,0.0000
Energy Development CO LTD (EDCL),energy development edcl,356860,REPOWER ENERGY DEVELOPMENT,PHL,PH0000057234,jaccard_0.50,0.0,0.0,35.0,0.0,0.0,35.0,0.0000
Renewable Energy Invest Japan (REIJ) Co Ltd,renewable energy invest japan reij,351362,RENEWABLE JAPAN CO.LTD.,JPN,JP3974580007,comp_subset,0.0,0.0,34.0,0.0,0.0,34.0,0.0000
Datang New Energy Co Ltd,datang new energy,217202,CONCORD NEW ENERGY GROUP,BMU,BMG2345T1099,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,317221,TONKING NEW ENERGY GROUP,CYM,KYG8918S1057,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,351744,SP NEW ENERGY CORPORATION,PHL,PHY8080C1028,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,200478,NEW SOURCES ENERGY NV,NLD,NL0009822014,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,207224,GCL NEW ENERGY HOLDINGS LTD,BMU,BMG3775G1539,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,367697,HUADIAN NEW ENERGY GROUP COR,CHN,CNE1000074V1,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Datang New Energy Co Ltd,datang new energy,326109,NEW ENERGY SOLAR,AUS,AU000000NEW2,jaccard_0.50,0.0,0.0,0.0,33.9,0.0,33.9,0.0000
Jiangsu Sun Da New Energy Co Ltd,jiangsu sun da new energy,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,jaccard_0.50,0.0,0.0,33.5,0.0,0.0,33.5,0.0000
Shandong Qize New Energy Co Ltd,shandong qize new energy,315641,SHANDONG HI-SPEED NEW ENERGY,CYM,KYG1146W1134,jaccard_0.60,0.0,0.0,0.0,32.4,0.0,32.4,0.0000
Aquila Clean Energy,aquila clean energy,221095,CARNEGIE CLEAN ENERGY LTD,AUS,AU000000CCE7,jaccard_0.50,0.0,0.0,31.9,0.0,0.0,31.9,0.0000
Kuqa Asset Management Co Ltd,kuqa asset management,321729,GLOBAL ASSET MANAGEMENT,ZAF,ZAE000173498,jaccard_0.50,31.8,0.0,0.0,0.0,31.8,31.8,1.0000
Mughal Energy Ltd,mughal energy,362091,MUGHAL ENERGY LIMITED,PAK,PK0141001013,exact_norm,31.5,0.0,0.0,0.0,31.5,31.5,1.0000
China Guangdong Nucleara New Energy Investment (Shenzhen) Co Ltd,china guangdong nucleara new energy investment shenzhen,251378,SHENZHEN ENERGY GROUP CO LTD,CHN,CNE000000933,comp_subset,0.0,0.0,31.0,0.0,0.0,31.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,360898,CITICORE RENEWABLE ENERGY CO,PHL,PH0000058844,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,039049,WESTBRIDGE RENWBLE ENRG CORP,CAN,,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,351868,HD RENEWABLE ENERGY CO LTD,TWN,TW0006873003,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,292414,ENLIGHT RENEWABLE ENERGY,ISR,,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,349595,ECONERGY RENEWABLE ENERGY,ISR,IL0011783342,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,363653,SANTI RENEWABLE ENERGY CO,TWN,TW0006946007,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiawei Renewable Energy Co Ltd,jiawei renewable energy,343320,GITA RENEWABLE ENERGY LTD,IND,INE776O01018,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Guangdong Guoli Renewable Energy Integrated Development Co Ltd,guangdong guoli renewable energy integrated development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Chongqing Wujiang Electric Power Co Ltd,chongqing wujiang electric power,270379,CHONGQING FULING ELEC POWER,CHN,CNE000001GT1,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Guizhou Difengyuan Ecological Energy Development Co Ltd,guizhou difengyuan ecological energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Zhangjiakou Construction and Development New Energy Development and Utilization Co Ltd,zhangjiakou construction and development new energy development and utilization,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jilin New Energy Investment Co Ltd,jilin new energy investment,347411,ZHEJIANG PROVINCIAL NEW,CHN,CNE1000051S5,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
RISEN (Ningbo) Electric POWER Development Co Ltd,risen ningbo electric power development,211744,GUANGDONG ELECTRIC POWER DEV,CHN,CNE0000006J0,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
RISEN (Ningbo) Electric POWER Development Co Ltd,risen ningbo electric power development,271031,ELEC POWER DEVELOPMENT CO,JPN,JP3551200003,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Cecep Solar Energy Technology (Zhenjiang) Co Ltd,cecep solar energy technology zhenjiang,272146,CECEP SOLAR ENERGY CO LTD,CHN,CNE0000000K1,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Hancheng Ruihuang Energy Development Co Ltd,hancheng ruihuang energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Shaanxi Water Group New Energy Development Co Ltd,shaanxi water new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Shaanxi Water Group New Energy Development Co Ltd,shaanxi water new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Shandong Higgse New Energy Co Ltd,shandong higgse new energy,315641,SHANDONG HI-SPEED NEW ENERGY,CYM,KYG1146W1134,jaccard_0.60,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Sichuan Zhongshun Solar Energy Development Co Ltd,sichuan zhongshun solar energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Sichuan Zhongshun Solar Energy Development Co Ltd,sichuan zhongshun solar energy development,330174,SICHUAN ENERGY INVST DEV CO,CHN,CNE100003FC4,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiangsu Zhongnan Panshi New Energy Development Co Ltd,jiangsu zhongnan panshi new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Jiangsu Zhongnan Panshi New Energy Development Co Ltd,jiangsu zhongnan panshi new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Zhejiang Tonking New Energy Group Co Ltd,zhejiang tonking new energy,317221,TONKING NEW ENERGY GROUP,CYM,KYG8918S1057,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Zhejiang Tonking New Energy Group Co Ltd,zhejiang tonking new energy,347411,ZHEJIANG PROVINCIAL NEW,CHN,CNE1000051S5,comp_subset,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
First Solar Energy Corp,first solar energy,326109,NEW ENERGY SOLAR,AUS,AU000000NEW2,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
First Solar Energy Corp,first solar energy,152430,FIRST NATIONAL ENERGY CORP,USA,,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
First Solar Energy Corp,first solar energy,272146,CECEP SOLAR ENERGY CO LTD,CHN,CNE0000000K1,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
First Solar Energy Corp,first solar energy,355383,ENERGY SOLAR TECH SA,ESP,ES0105687000,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Pro-Tech Energy Solutions LLC,protech energy solutions,346354,MPC ENERGY SOLUTIONS NV,NLD,NL0015268814,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Pro-Tech Energy Solutions LLC,protech energy solutions,319800,ADANI ENERGY SOLUTIONS LTD,IND,INE931S01010,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Pro-Tech Energy Solutions LLC,protech energy solutions,368841,SOLARWORLD ENERGY SOLUTIONS,IND,INE0TY101024,jaccard_0.50,0.0,0.0,30.0,0.0,0.0,30.0,0.0000
Huadian Youyang New Energy Co Ltd,huadian youyang new energy,367697,HUADIAN NEW ENERGY GROUP COR,CHN,CNE1000074V1,comp_subset,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Huadian Youyang New Energy Co Ltd,huadian youyang new energy,213510,HUADIAN ENERGY CO LTD,CHN,CNE000000KX7,comp_subset,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Ningbo Yuansheng New Energy Co Ltd,ningbo yuansheng new energy,270698,NINGBO ENERGY GROUP CO LTD,CHN,CNE000001K24,comp_subset,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Tibet Ruixin New Energy Development Co Ltd,tibet ruixin new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Tibet Ruixin New Energy Development Co Ltd,tibet ruixin new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Hay Elektrik Üretim AS,hay elektrik uretim as,339169,PAMUKOVA YENILENEBILIR ELEKT,TUR,TREBOMO00012,jaccard_0.50,0.0,0.0,0.0,30.0,0.0,30.0,0.0000
Huadian (Ningxia) Energy Co LTD New Energy Branch Co,huadian ningxia energy new energy branch,367697,HUADIAN NEW ENERGY GROUP COR,CHN,CNE1000074V1,comp_subset,0.0,0.0,0.0,29.9,0.0,29.9,0.0000
Huadian (Ningxia) Energy Co LTD New Energy Branch Co,huadian ningxia energy new energy branch,213510,HUADIAN ENERGY CO LTD,CHN,CNE000000KX7,comp_subset,0.0,0.0,0.0,29.9,0.0,29.9,0.0000
Lakeview Light & Power,lakeview light power,012555,INTERSTATE POWER & LIGHT CO,USA,,jaccard_0.50,0.0,0.0,0.0,29.7,0.0,29.7,0.0000
Lakeview Light & Power,lakeview light power,012612,DAYTON POWER & LIGHT INC,USA,,jaccard_0.50,0.0,0.0,0.0,29.7,0.0,29.7,0.0000
Lakeview Light & Power,lakeview light power,114789,DELMARVA POWER & LIGHT CO,USA,,jaccard_0.50,0.0,0.0,0.0,29.7,0.0,29.7,0.0000
Lakeview Light & Power,lakeview light power,003392,CONNECTICUT LIGHT & POWER CO,USA,,jaccard_0.50,0.0,0.0,0.0,29.7,0.0,29.7,0.0000
Lakeview Light & Power,lakeview light power,004798,FLORIDA POWER & LIGHT CO,USA,,jaccard_0.50,0.0,0.0,0.0,29.7,0.0,29.7,0.0000
Guangxi Beitou Energy Investment Group Co Ltd,guangxi beitou energy investment,272290,GUANGXI ENERGY CO LTD,CHN,CNE000001741,comp_subset,0.0,0.0,0.0,29.4,0.0,29.4,0.0000
Leader Solar Energy,leader solar energy,326109,NEW ENERGY SOLAR,AUS,AU000000NEW2,jaccard_0.50,0.0,0.0,29.0,0.0,0.0,29.0,0.0000
Leader Solar Energy,leader solar energy,272146,CECEP SOLAR ENERGY CO LTD,CHN,CNE0000000K1,jaccard_0.50,0.0,0.0,29.0,0.0,0.0,29.0,0.0000
Leader Solar Energy,leader solar energy,355383,ENERGY SOLAR TECH SA,ESP,ES0105687000,jaccard_0.50,0.0,0.0,29.0,0.0,0.0,29.0,0.0000
Chorus Clean Energy AG,chorus clean energy,221095,CARNEGIE CLEAN ENERGY LTD,AUS,AU000000CCE7,jaccard_0.50,0.0,0.0,0.0,29.0,0.0,29.0,0.0000
Wasion Energy Technology Co Ltd,wasion energy technology,332452,GCL ENERGY TECHNOLOGY CO LTD,CHN,CNE000001K08,jaccard_0.50,0.0,0.0,28.9,0.0,0.0,28.9,0.0000
Wasion Energy Technology Co Ltd,wasion energy technology,352078,J AND V ENERGY TECHNOLOGY,TWN,TW0006869001,jaccard_0.50,0.0,0.0,28.9,0.0,0.0,28.9,0.0000
New Energy Solar,new energy solar,326109,NEW ENERGY SOLAR,AUS,AU000000NEW2,exact_norm,0.0,0.0,28.7,0.0,0.0,28.7,0.0000
State Power Investment (Shenzhen) Energy Co Ltd,state power investment shenzhen energy,251378,SHENZHEN ENERGY GROUP CO LTD,CHN,CNE000000933,comp_subset,0.0,0.0,27.2,0.0,0.0,27.2,0.0000
Anhui Zhongcheng Dadi Energy Development Co Ltd,anhui zhongcheng dadi energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Qianxinan Xingyue Energy Development Co Ltd,qianxinan xingyue energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Zhejiang Clean Energy Co Ltd,zhejiang clean energy,221095,CARNEGIE CLEAN ENERGY LTD,AUS,AU000000CCE7,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,354082,THACHANG GREEN ENERGY PCL,THA,THA918010002,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,330659,KPI GREEN ENERGY LIMITED,IND,INE542W01025,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,327477,ADANI GREEN ENERGY,IND,INE364U01010,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,364457,NTPC GREEN ENERGY LIMITED,IND,INE0ONG01011,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,260062,SPIC GREEN ENERGY CO LTD,CHN,CNE000001CR4,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Dagohoy Green Energy Corp,dagohoy green energy,329188,GRAND GREEN ENERGY CO LTD,TWN,TW0006639008,jaccard_0.50,0.0,0.0,27.0,0.0,0.0,27.0,0.0000
Tongdao Dong Autonomous County Wuxi New Energy Development Co Ltd,tongdao dong autonomous county wuxi new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,0.0,27.0,0.0,27.0,0.0000
Raslag Corp,raslag,353306,RASLAG CORP,PHL,PHY7200G1005,exact_norm,0.0,0.0,26.4,0.0,0.0,26.4,0.0000
JAG International Energy Co Ltd,jag international energy,345688,SHINFOX ENERGY INTERNATIONAL,TWN,TW0006806003,jaccard_0.50,0.0,0.0,26.0,0.0,0.0,26.0,0.0000
JAG International Energy Co Ltd,jag international energy,252586,BEIJING ENERGY INTERNATIONAL,BMU,BMG1146K2008,jaccard_0.50,0.0,0.0,26.0,0.0,0.0,26.0,0.0000
Wuhai Xiehe (Concord) Weiyu New Energy Development Co Ltd,wuhai xiehe concord weiyu new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,0.0,26.0,0.0,26.0,0.0000
Wuhai Xiehe (Concord) Weiyu New Energy Development Co Ltd,wuhai xiehe concord weiyu new energy development,217202,CONCORD NEW ENERGY GROUP,BMU,BMG2345T1099,comp_subset,0.0,0.0,0.0,26.0,0.0,26.0,0.0000
Skanska AB,skanska ab,310791,SKANSKA ENERGI AB,SWE,SE0004051969,gem_subset,0.0,0.0,0.0,26.0,0.0,26.0,0.0000
Guangxi Tianxi New Energy Co Ltd,guangxi tianxi new energy,272290,GUANGXI ENERGY CO LTD,CHN,CNE000001741,comp_subset,0.0,0.0,0.0,25.5,0.0,25.5,0.0000
Ningbo Yuanrong New Energy Co Ltd,ningbo yuanrong new energy,270698,NINGBO ENERGY GROUP CO LTD,CHN,CNE000001K24,comp_subset,0.0,0.0,0.0,25.5,0.0,25.5,0.0000
Zhuhai Power Development Group Co Ltd,zhuhai power development,271031,ELEC POWER DEVELOPMENT CO,JPN,JP3551200003,jaccard_0.50,0.0,0.0,0.0,25.5,0.0,25.5,0.0000
Nanjing Qingneng New Energy Development Co Ltd,nanjing qingneng new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Nanjing Qingneng New Energy Development Co Ltd,nanjing qingneng new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Sichuan Datang International New Energy Co Ltd,sichuan datang international new energy,260185,SICHUAN NEW ENERGY POWER CO,CHN,CNE0000014Z0,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Shenzhen Suntech Power Co Ltd,shenzhen suntech power,211761,SHENZHEN NANSHAN POWER CO,CHN,CNE000000G62,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Shandong Xuteng New Energy Technology Co Ltd,shandong xuteng new energy technology,315641,SHANDONG HI-SPEED NEW ENERGY,CYM,KYG1146W1134,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
KPI Green Energy,kpi green energy,330659,KPI GREEN ENERGY LIMITED,IND,INE542W01025,exact_norm,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Global Energy Togo Co,global energy togo,331125,RENEW ENERGY GLOBAL PLC,GBR,,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Global Energy Togo Co,global energy togo,354041,UMBRELLA GLOBAL ENERGY SA,ESP,ES0105670006,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Wealth Power Viet Nam Group JSC,wealth power viet nam,326989,VIET NAM POWER DEVELOPMENT,VNM,VN000000VPD2,jaccard_0.60,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Solar Energy LA JSC,solar energy la,326109,NEW ENERGY SOLAR,AUS,AU000000NEW2,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Solar Energy LA JSC,solar energy la,272146,CECEP SOLAR ENERGY CO LTD,CHN,CNE0000000K1,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
Solar Energy LA JSC,solar energy la,355383,ENERGY SOLAR TECH SA,ESP,ES0105687000,jaccard_0.50,0.0,0.0,25.0,0.0,0.0,25.0,0.0000
China Power Construction New Energy Southern Co.,china power construction new energy southern,252355,CHINA POWER NEW ENERGY DEV,BMU,HK0000350550,jaccard_0.57,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
China Power Construction New Energy Southern Co.,china power construction new energy southern,270721,CHINA SOUTHERN POWER GRID,CHN,CNE000001JD9,jaccard_0.57,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
China Power Construction New Energy Southern Co.,china power construction new energy southern,156820,SOUTHERN POWER CO,USA,,jaccard_0.57,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
China Light and Power Windpower Group,china light and power windpower,014580,WISCONSIN POWER & LIGHT,USA,,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Wind Energy Development Co. Ltd.,wind energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Wind Energy Development Co. Ltd.,wind energy development,326073,GULF ENERGY DEVELO,THA,THC903010005,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Wind Energy Development Co. Ltd.,wind energy development,272031,GEPIC ENERGY DEV CO LTD,CHN,CNE000000T42,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Wind Energy Development Co. Ltd.,wind energy development,356860,REPOWER ENERGY DEVELOPMENT,PHL,PH0000057234,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Vento Elektrik Üretim AS,vento elektrik uretim as,339169,PAMUKOVA YENILENEBILIR ELEKT,TUR,TREBOMO00012,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Çesme Enerji AS,cesme enerji as,365775,ENDA ENERJI HOLDING AS,TUR,TREENDA00016,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Çesme Enerji AS,cesme enerji as,246598,AYEN ENERJI AS,TUR,TRAAYENW91L0,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Çesme Enerji AS,cesme enerji as,326558,ENERJISA ENERJI A.,TUR,TREENSA00014,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Çesme Enerji AS,cesme enerji as,239577,AK ENERJI AS,TUR,TRAAKENR91L9,jaccard_0.50,0.0,0.0,0.0,25.0,0.0,25.0,0.0000
Hunan Green Energy Investment and Development Co Ltd,hunan green energy investment and development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,24.5,0.0,0.0,24.5,0.0000
State Power Investment Corporation Yunnan International Power Investment Co Ltd,state power investment yunnan international power investment,103124,INTERNATIONAL POWER PLC,GBR,GB0006320161,comp_subset,0.0,0.0,24.5,0.0,0.0,24.5,0.0000
Gia Lai Hydropower JSC,gia lai hydropower,333819,GIA LAI ELECTRICITY JSC,VNM,VN000000GEG0,jaccard_0.50,0.0,0.0,24.5,0.0,0.0,24.5,0.0000
China Light and Power China Windpower (Southern) Co Ltd,china light and power china windpower southern,156820,SOUTHERN POWER CO,USA,,comp_subset,0.0,0.0,0.0,24.5,0.0,24.5,0.0000
Shenzhen Herun Energy Co Ltd,shenzhen herun energy,251378,SHENZHEN ENERGY GROUP CO LTD,CHN,CNE000000933,comp_subset,0.0,0.0,24.0,0.0,0.0,24.0,0.0000
SP Energy Corp,sp energy,351744,SP NEW ENERGY CORPORATION,PHL,PHY8080C1028,gem_subset,0.0,0.0,0.0,24.0,0.0,24.0,0.0000
Infigen Energy,infigen energy,275247,INFIGEN ENERGY,AUS,AU000000IFN8,exact_norm,0.0,0.0,0.0,24.0,0.0,24.0,0.0000
Guoneng Jilin New Energy Development Co Ltd,guoneng jilin new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,0.0,23.2,0.0,23.2,0.0000
Guoneng Jilin New Energy Development Co Ltd,guoneng jilin new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,0.0,23.2,0.0,23.2,0.0000
Datang International Power Shareholding Co Ltd,datang international power shareholding,103124,INTERNATIONAL POWER PLC,GBR,GB0006320161,comp_subset,0.0,0.0,23.0,0.0,0.0,23.0,0.0000
KD Energy 1 LLC,kd energy 1,330559,R ENERGY 1 SA,GRC,GRS807003017,jaccard_0.50,0.0,0.0,23.0,0.0,0.0,23.0,0.0000
Wanhuitong Energy Technology Co Ltd,wanhuitong energy technology,332452,GCL ENERGY TECHNOLOGY CO LTD,CHN,CNE000001K08,jaccard_0.50,0.0,0.0,22.5,0.0,0.0,22.5,0.0000
Wanhuitong Energy Technology Co Ltd,wanhuitong energy technology,352078,J AND V ENERGY TECHNOLOGY,TWN,TW0006869001,jaccard_0.50,0.0,0.0,22.5,0.0,0.0,22.5,0.0000
Shaanxi Shenmu Fengshang Clean Energy Development Co Ltd,shaanxi shenmu fengshang clean energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,22.0,0.0,0.0,22.0,0.0000
Ningbo Juhe New Energy Development Co Ltd,ningbo juhe new energy development,327598,JIANGSU NEW ENERGY,CHN,CNE1000036F3,comp_subset,0.0,0.0,22.0,0.0,0.0,22.0,0.0000
Ningbo Juhe New Energy Development Co Ltd,ningbo juhe new energy development,286048,ENERGY DEV CO LTD,IND,INE306C01019,comp_subset,0.0,0.0,22.0,0.0,0.0,22.0,0.0000
Ningbo Juhe New Energy Development Co Ltd,ningbo juhe new energy development,270698,NINGBO ENERGY GROUP CO LTD,CHN,CNE000001K24,comp_subset,0.0,0.0,22.0,0.0,0.0,22.0,0.0000
Repower AG,repower,203496,REPOWER,CHE,CH0016405844,exact_norm,0.0,0.0,0.0,22.0,0.0,22.0,0.0000
"China Wind Power Co., Ltd.",china wind power,259541,CHINA YANGTZE POWER CO,CHN,CNE000001G87,jaccard_0.50,0.0,0.0,0.0,22.0,0.0,22.0,0.0000
Varberg Energi AB,varberg energi ab,310791,SKANSKA ENERGI AB,SWE,SE0004051969,jaccard_0.50,0.0,0.0,0.0,22.0,0.0,22.0,0.0000
Umeå Energi AB,umeå energi ab,310791,SKANSKA ENERGI AB,SWE,SE0004051969,jaccard_0.50,0.0,0.0,0.0,22.0,0.0,22.0,0.0000
Ygt Elektrik Üretim AS,ygt elektrik uretim as,339169,PAMUKOVA YENILENEBILIR ELEKT,TUR,TREBOMO00012,jaccard_0.50,0.0,0.0,0.0,22.0,0.0,22.0,0.0000
